date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2018-01-06 21:00:00,28,23,0.0,11.6,7,67,10:47 PM,10:25 AM,06:40 AM,06:33 PM,23,27,27,25,4,19,87,0.8,1010,25,9,172,3,Indonesia
2018-01-07 00:00:00,29,23,0.0,11.6,7,59,11:38 PM,11:15 AM,06:41 AM,06:34 PM,22,26,26,24,6,23,87,0.0,1010,24,10,205,4,Indonesia
2018-01-07 03:00:00,29,23,0.0,11.6,7,59,11:38 PM,11:15 AM,06:41 AM,06:34 PM,21,26,26,24,8,16,87,0.0,1009,23,10,202,5,Indonesia
2018-01-07 06:00:00,29,23,0.0,11.6,7,59,11:38 PM,11:15 AM,06:41 AM,06:34 PM,21,25,25,23,9,48,86,0.0,1010,23,10,185,5,Indonesia
2018-01-07 09:00:00,29,23,0.0,11.6,7,59,11:38 PM,11:15 AM,06:41 AM,06:34 PM,22,30,30,28,2,38,72,0.8,1011,27,10,185,1,Indonesia
2018-01-07 12:00:00,29,23,0.0,11.6,7,59,11:38 PM,11:15 AM,06:41 AM,06:34 PM,21,32,32,29,7,26,64,0.0,1010,29,10,41,6,Indonesia
2018-01-07 15:00:00,29,23,0.0,11.6,7,59,11:38 PM,11:15 AM,06:41 AM,06:34 PM,22,31,31,28,10,12,68,0.1,1008,28,10,16,8,Indonesia
2018-01-07 18:00:00,29,23,0.0,11.6,7,59,11:38 PM,11:15 AM,06:41 AM,06:34 PM,23,28,28,26,8,14,84,0.0,1009,25,10,22,5,Indonesia
2018-01-07 21:00:00,29,23,0.0,11.6,7,59,11:38 PM,11:15 AM,06:41 AM,06:34 PM,23,28,28,25,2,13,86,0.1,1010,25,10,153,1,Indonesia
2018-01-08 00:00:00,28,24,0.0,11.6,7,52,No moonrise,12:01 PM,06:41 AM,06:34 PM,22,27,27,25,5,12,86,0.0,1011,24,10,180,3,Indonesia
2018-01-08 03:00:00,28,24,0.0,11.6,7,52,No moonrise,12:01 PM,06:41 AM,06:34 PM,22,26,26,24,8,15,87,0.1,1010,24,10,189,5,Indonesia
2018-01-08 06:00:00,28,24,0.0,11.6,7,52,No moonrise,12:01 PM,06:41 AM,06:34 PM,22,26,26,24,6,23,87,0.0,1011,24,10,179,4,Indonesia
2018-01-08 09:00:00,28,24,0.0,11.6,7,52,No moonrise,12:01 PM,06:41 AM,06:34 PM,22,31,31,28,1,28,72,0.0,1012,27,10,38,1,Indonesia
2018-01-08 12:00:00,28,24,0.0,11.6,7,52,No moonrise,12:01 PM,06:41 AM,06:34 PM,23,31,31,28,8,26,72,0.0,1010,28,10,348,6,Indonesia
2018-01-08 15:00:00,28,24,0.0,11.6,7,52,No moonrise,12:01 PM,06:41 AM,06:34 PM,23,31,31,27,12,17,77,0.0,1009,27,10,347,9,Indonesia
2018-01-08 18:00:00,28,24,0.0,11.6,7,52,No moonrise,12:01 PM,06:41 AM,06:34 PM,23,28,28,25,8,39,88,0.0,1010,25,10,345,5,Indonesia
2018-01-08 21:00:00,28,24,0.0,11.6,7,52,No moonrise,12:01 PM,06:41 AM,06:34 PM,22,27,27,25,5,29,87,2.0,1012,24,9,275,3,Indonesia
2018-01-09 00:00:00,29,23,0.0,11.6,7,45,12:25 AM,12:45 PM,06:42 AM,06:35 PM,22,26,26,24,8,38,88,0.0,1012,24,10,240,5,Indonesia
2018-01-09 03:00:00,29,23,0.0,11.6,7,45,12:25 AM,12:45 PM,06:42 AM,06:35 PM,22,26,26,24,9,37,87,0.0,1011,24,10,232,5,Indonesia
2018-01-09 06:00:00,29,23,0.0,11.6,7,45,12:25 AM,12:45 PM,06:42 AM,06:35 PM,21,25,25,23,11,28,85,0.0,1012,23,10,200,6,Indonesia
